89925c1dd3a4466, 52.1107, 5.13682
8920831091d81a0, 52.10875, 5.13618
89aacc9898ce19b, 51.89462, 4.49766
8923aac5646a5c5, 51.88322, 4.42739
895687694e15ca4, 51.89896, 4.48993
894100cf7fbe5ae, 51.95459, 4.52344
89dbe4a18204a25, 52.05957, 5.06923
891de0bff8fd532, 52.09289, 5.17358
8960184dd1aa6c0, 52.09348, 5.17544
890dc0110fc1415, 52.0593, 5.07096
89af56dd7b4ab75, 51.89739, 4.49667
89f28aa53f70e02, 51.95834, 4.52341
89026e87d9cfba9, 51.95571, 4.52507
89777abd6f0cc6b, 51.94519, 4.51758
899a43a5b876d97, 52.08018, 4.27938
89874f1c50efc7e, 52.04246, 4.29517
89dba1ec2474019, 51.47785, 5.45196
894ff5b3712bd06, 51.42136, 5.50645
895d8a65e050333, 51.94772, 4.51975
897535d194c23c4, 51.90034, 4.49748
89eaeb0301c54b0, 51.9136, 4.45316
89ace295e8d4e63, 52.38626, 4.86112
8992fbff99f5a74, 52.38613, 4.85739
89e1984c248484c, 51.94416, 4.51356
89f12c5fef3b4fa, 51.91035, 4.45908
89f81e59642932a, 52.0612, 5.07599
89d6715851e049c, 52.10784, 5.13182
896c07d147683b1, 52.0822, 5.16443
89c06214b6a3e70, 52.10717, 5.13418
897c41a51a03685, 51.42133, 5.50759
896a70b594cacde, 51.4662, 5.51921
89d1fca6ed5f9b1, 51.89735, 4.49641
897d83f7d738141, 51.90897, 4.43574
89abbf69b9f1d62, 51.40684, 5.45779
890fb3136b43759, 51.40629, 5.44925
89625f96503bf50, 51.91257, 4.46005
8906202a7048450, 51.90736, 4.43255
89e8f2517ff3125, 52.34207, 4.84937
89ea6bdc3ad8bff, 52.38583, 4.85265
89ddf2190c964a3, 52.38676, 4.85853
89f82c484912d54, 52.40456, 4.94717
892ed3c0d5677aa, 51.91338, 4.45214
898c8b4065b95d9, 51.89982, 4.49838
8927d77d7469e2b, 52.33096, 4.89779
89eb339bd4abb9a, 52.40533, 4.94395
891cd4bd8e3a346, 52.36403, 4.93332
89ced9097bdfeda, 52.36419, 4.90141
89741f70e8fe878, 52.34311, 4.84741
89c7ea3976530d9, 52.34325, 4.8479
89d0a4df293d560, 52.08376, 5.16799
8931f03bacbe394, 52.0837, 5.16573
89cd7dafd3eff46, 52.10587, 5.13152
89f56a222a1cae2, 52.06095, 5.07141
899b244a94648d2, 52.09662, 5.17597
89584d2dcad57ba, 52.0567, 5.06712
89ffaed14e66bfe, 52.03334, 4.33642
89d325eed365278, 52.03174, 4.33142
89eff62194dba26, 51.40647, 5.44823
89a92ed6f9733b5, 51.42192, 5.50113
894f63bcf0abf70, 52.05755, 5.12326
89f5cade05c343b, 52.0557, 5.11799
890d7b1e29a5106, 51.46318, 5.51553
89b7191f52804fd, 51.47794, 5.44668
899af4f444fa628, 52.09326, 4.30601
89c9f01ffc7b1f0, 52.08627, 4.24413
896e2c06e8d6a4b, 52.10775, 5.13758
89c34508a25c521, 52.05748, 5.06998
89864fc5b5edf87, 52.08198, 4.28484
89bc94ab70340c8, 52.05565, 4.32929
898eccd759d5719, 52.03408, 4.33683
8944fb912c64014, 52.08652, 4.24662
898c04e142a8c8f, 51.40715, 5.44319
895e0bdbc6e68da, 51.46278, 5.51695
890921d002e8fe7, 52.03498, 4.33124
89ae8c76aeef7e4, 52.03357, 4.32834
893a30b6664e5d9, 52.05352, 5.11895
89eeb25d41c1d1c, 52.05576, 5.12326
89d0deea2db9104, 52.33989, 4.84519
8984158e324adc3, 52.32676, 4.90527
89121dfad42a65e, 52.08234, 5.16519
8953d0b7d47ab00, 52.10645, 5.13711
897abfa1bda9030, 52.04313, 4.29332
8996621e5805db0, 52.03393, 4.33628
89e11f3eedb9857, 52.36286, 4.93606
895b220c1339602, 52.32626, 4.89987
89ffdd37c4c584a, 52.0877, 4.25262
894daa3c78170cd, 52.09261, 4.30978
89d8e9c01dad322, 52.09153, 4.30968
89b54674af00cfc, 52.05501, 4.32675
892152faa4ed4cb, 52.06227, 5.07525
894622d112ad0ef, 52.10744, 5.13264
89aa9edd77b154e, 52.05221, 5.1239
89618226f15c7a9, 52.08164, 5.16046
89d1ff111b31c4e, 52.09085, 4.24761
8919bee3a998714, 52.08962, 4.24731
898d870ea68b258, 52.05867, 5.07435
896b53ad3b40b97, 52.08054, 5.1677
89fbac7480caa0b, 52.09543, 5.17279
899746ca0076ef1, 52.05394, 5.1191
893469c1ea1340d, 52.09108, 4.24871
8996b7741c99551, 52.04493, 4.29232
897afb5b5582d9b, 52.34136, 4.84559
89bf6c5d4aabe88, 52.40579, 4.95104
89caccb0674d17c, 52.09383, 5.17603
893c6b21977678b, 52.06227, 5.0706
89e391b1b354c22, 52.09475, 5.17929
897a03b9195d732, 52.10544, 5.12984
89b66dd009897db, 51.46266, 5.51874
897ce36c198859b, 51.48136, 5.44704
892e8d05446fc57, 52.10712, 5.13529
89c3aa122aef9aa, 52.11033, 5.12841
898a2a91c2e497c, 52.34173, 4.84943
89e01545f952414, 52.34212, 4.84242
89402ea77d88299, 52.09177, 4.24501
8933524a5c49476, 52.04159, 4.29767
89c944e6e71bba3, 51.91053, 4.45415
895a28c446ddcea, 51.9563, 4.517
89f36f3db3cf137, 52.10795, 5.13823
8947a34d8ff7a4f, 52.09643, 5.17424
8993d38b43c46f9, 52.36175, 4.90273
8914599cb7cc452, 52.38442, 4.86123
893e0316b935257, 51.46456, 5.51974
897381317d4cd6c, 51.42331, 5.50238
898df61c4fa1c44, 52.03307, 4.33076
89769bce4b13107, 52.05746, 4.32517
89555eb409fd32f, 52.02991, 4.33279
89f1aeddb3cef5b, 52.08926, 4.25155
894d3f6704ccfa4, 51.9561, 4.52367
89c3a5e82736ed3, 51.95553, 4.52149
891a4932867e3c4, 51.88402, 4.42862
89a4b7e04790111, 51.89732, 4.49139
89910c01d93ff23, 52.36758, 4.93574
892be78f7d74a3b, 52.36326, 4.93425
896d874df4d2a93, 51.8838, 4.43027
89b080a15e99dbf, 51.90018, 4.49434
89aefb6b6f32fad, 51.90938, 4.45709
893dc3b37619152, 51.88895, 4.42731
89b1d6c0fb14ce3, 52.03216, 4.33059
8922d868934c360, 52.09689, 4.31271
8977f4f9f47d07b, 52.08925, 4.25073
89fdae9e9f3b7ed, 52.05162, 4.32728
891a96aede1801f, 52.10995, 5.13795
896fd5030fdad56, 52.05748, 5.07307
89669026374d198, 52.38768, 4.86089
89dcfe53ee11a8a, 52.38374, 4.8528
89791602ade67e0, 52.10935, 5.13571
8960e3cc14cfc80, 52.05696, 5.12175
89e1a3e7ed63236, 51.47861, 5.44643
89d95e128757276, 51.48308, 5.44528
89736ec6478b8fe, 52.08965, 4.24705
899148e546f5312, 52.09448, 4.30939
899fd4c781a8f88, 51.89547, 4.49283
894aa2b9b6d422c, 51.89852, 4.49522
890cdc8dd52fb65, 52.05801, 5.07553
89e1011aed87ecc, 52.10747, 5.13612
8990340bdfa2783, 52.08523, 5.16674
89ac71d865928d5, 52.11078, 5.13593
8940e1d0975eb42, 51.40958, 5.45194
890bb94cdf5cb0a, 51.40656, 5.45342
894612cea3b3ce8, 52.36341, 4.90387
89748b28bd95ebb, 52.32759, 4.90507
896f634de25c050, 51.95435, 4.52314
89e625552dc110e, 51.90998, 4.43788
89d6994a53f0e3e, 52.10855, 5.13522
89bb14f814d207e, 52.08285, 5.16543
890b8900dbed512, 52.08135, 4.28657
89a8da5cb6ac3c7, 52.07872, 4.27994
89eea2d76110d63, 52.10935, 5.13251
8954a6898efa705, 52.08004, 5.16242
895d2b04aa5bcb0, 52.0887, 4.24707
89c5473ce359980, 52.03178, 4.33036
89f2a75488c2df6, 51.40663, 5.45285
89c4288861691c1, 51.48063, 5.44962
89f66a01f47cde3, 52.38311, 4.85752
891c1e8131695c3, 52.32638, 4.90442
8944f50a237e6fc, 51.46718, 5.52182
891530fa74acf36, 51.4813, 5.45466
89a264286bdc517, 52.08828, 4.24542
89f7dea6f9d58b8, 52.09638, 4.30436
8913f5e7ef67044, 52.08969, 4.24524
89aa1e6ad2322f7, 52.04633, 4.29619
89946ddb6d42f12, 52.05585, 5.11951
89f1725858fc8fd, 52.0958, 5.17111
89ded9577d60f9f, 52.09096, 4.24502
89c3f0cb8dc1308, 52.09668, 4.30885
8906b634a9a3f99, 52.3644, 4.93044
89c777bfd83461d, 52.3606, 4.90704
89a900a8e51dd3b, 52.36358, 4.90012
89f95a7112fa4c5, 52.34306, 4.84687
89631b620aa719e, 52.08166, 4.28846
89d77b2a3631a8f, 52.08946, 4.25052
896140f37fa339d, 52.32719, 4.90512
8909680cb30d7de, 52.33071, 4.89881
89447d474b08815, 52.03133, 4.33009
89c2b9824cca0ec, 52.05257, 4.32453
8904e4bdf0ce33a, 52.0308, 4.33328
89f39942066a130, 52.05515, 4.32911
895df972b656ad0, 52.33083, 4.9034
89d53846f72b58e, 52.36399, 4.92841
898407c01767a12, 51.94371, 4.51356
894be2bc63728fa, 51.94272, 4.51839
89c6e9cb3ee5157, 52.10671, 5.13195
894a5038384e81e, 52.10577, 5.1358
890e04ae70070e8, 51.94681, 4.51523
8986e4878a689df, 51.90937, 4.44121
891de4490b293d0, 51.4092, 5.45281
8968c86f9bbce0c, 51.40735, 5.45037
8929213f04eaf0e, 51.41801, 5.50368
89eef2b899934d1, 51.48028, 5.45315
89d09b349708320, 52.09318, 4.31195
89958a1ce974808, 52.05528, 4.32526
892131a830f3d4c, 52.09435, 4.30484
89c4c85c26b285e, 52.07878, 4.28481
897d0a56526d2cc, 52.05683, 5.11485
8924e55540a7820, 52.0541, 5.11875
891cc2e6d3dab3b, 52.38317, 4.85968
891ab961b954113, 52.38712, 4.85998
8936bcea3fffc25, 52.09006, 4.24375
890c2b3f9c9f794, 52.0778, 4.28445
89068f0324adf05, 51.47946, 5.44751
89f7d8b14182fdf, 51.4071, 5.44945
8903cc60b8b560f, 52.05724, 5.1163
89bdffa816d576b, 52.05475, 5.12082
896f94c04b5d906, 52.08999, 4.24463
89c450c949d348a, 52.03495, 4.32849
895e6305c6acf57, 52.09216, 5.17529
89886d2308b9667, 52.10752, 5.13761
897ebdbc218a33d, 51.90964, 4.43844
89552931a391bfe, 52.33906, 4.84527
8985d7e116eac98, 52.40221, 4.94787
892b03b186242dc, 52.4021, 4.95115
89b242c5f2bfedd, 52.36191, 4.93379
89b679db3537ec7, 52.34142, 4.84788
89e9883672825e5, 52.38477, 4.86024
89dca7ce7e56f17, 51.94485, 4.51408
89f1d0a4ce224b6, 51.91165, 4.43845
8976148d62d4517, 52.08063, 5.16202
8996fadc47f5954, 52.11107, 5.1292
890e0fd288d6d6c, 51.40771, 5.44907
89ae3100ddcbcf9, 51.40931, 5.4439
89313f6e1f074a4, 52.04536, 4.29522
8973ab2c2f792e3, 52.05329, 4.32664
89f76cace425a35, 52.09477, 4.30991
89c9ab15574ca25, 52.03241, 4.33096
892207267ec4cb7, 52.3887, 4.8603
893ba25f7455ccb, 52.36518, 4.92961
8914da32db86ee5, 52.0816, 5.16157
89448fc35a70721, 52.05655, 5.11631
8958fe568c3755e, 51.40903, 5.44748
8946888dcecc409, 51.41963, 5.50617
890de553836df9a, 52.10852, 5.13409
8959916309164fd, 52.05408, 5.11719
89f26d762b7cefc, 52.09129, 4.30931
891673638f225e8, 52.07745, 4.28464
896bc1f9967051f, 52.08195, 4.2879
898675ce221b374, 52.05581, 4.32396
892ce7c596d5a03, 51.4046, 5.44723
89248d666b44d1e, 51.4064, 5.44695
895da4e3b5b7981, 52.05717, 5.12065
892313f52f14db0, 52.10969, 5.13243
894750370d6ddb7, 51.88423, 4.43305
89e90af128551a4, 51.91091, 4.43445
89d743b93ba0e7e, 52.09627, 4.31281
8950549e9b2da53, 52.05599, 4.32349
89424ce0d0233b3, 51.4197, 5.50664
894cfb6e7ad8c89, 51.4076, 5.43991
8965d29a355ef3c, 52.36345, 4.9
89a9b45559c1a52, 52.36373, 4.92642
899e2d4a2a9ce8b, 52.07685, 4.28509
891840c5508f2d6, 52.08923, 4.24341
891248d192acf0b, 51.40871, 5.44692
89e4c6deb27a0ab, 51.41986, 5.50347
89a62c5b20d45d8, 52.11101, 5.13162
89ff215a5aefe58, 52.05917, 5.07335
895ccbf8b27ade1, 52.09131, 4.30586
89bdafd889b2e39, 52.08237, 4.28904
892e9190268f940, 52.04376, 4.29662
89bcd9a6bb30bc4, 52.08058, 4.28418
8919099b5b97b3b, 52.36575, 4.92698
89ee6aa903cc8e1, 52.34081, 4.84765
89521585c76d990, 51.40715, 5.44228
89aaea0b5d2f136, 51.40798, 5.45528
89b82229521b009, 51.91229, 4.45541
89aa14b4339c10d, 51.89516, 4.48937
8970de46f897fe1, 51.91088, 4.45399
890b3c130c6d702, 51.88351, 4.42679
89221298b4b6feb, 51.40624, 5.45018
8917d2428ce210b, 51.40626, 5.45377
89632a7c2a49347, 51.89806, 4.49378
896e3c014ce48bb, 51.91158, 4.43811
8959b08a8ee31bf, 52.07749, 4.28703
892adc17efd8cfb, 52.04205, 4.29026
895ae128c2eccf1, 51.88688, 4.43479
894f423e50436da, 51.91212, 4.45483
8984621fbf4a40f, 52.35944, 4.90692
89c18408d1d3b40, 52.34415, 4.84249
89b231f4d0144bb, 52.04238, 4.28882
89e6d37c67c39a8, 52.05316, 4.32016
89aa2b3cf064de2, 52.05691, 5.07458
89cedb017bb07d3, 52.08457, 5.16307
89fcf6b14846be7, 52.05228, 5.12234
8912e47a5f2c269, 52.06024, 5.07515
892519b7b5cea22, 52.09033, 4.25246
896101838a0bbd7, 52.03482, 4.33441
898a7c384fe9e8e, 52.04323, 4.28925
89566a61906a469, 52.08507, 5.16561
894929979860341, 52.09555, 5.17101
8982d4f21275d4d, 51.89766, 4.49056
899adc49ff60cf0, 51.91062, 4.45971
899314f5b3fe3fa, 52.04165, 4.29788
89edb9e40a9c8f6, 52.03315, 4.33111
89cd001637b541d, 52.36279, 4.92854
89771545f2b3e45, 52.36024, 4.90668
892de0bd652e7fc, 52.03118, 4.33515
89487a998b9f60c, 52.02929, 4.33158
